type,floorplanId,title,id,subtitle,terraceSqft,balconySqft,archSqft,mktgSqft,numOfBeds,numOfBaths,balcony,terrace,tub,pantry,powderRoom,office,walkInCloset,barrierFree,builtIns,juliet,image,virtualTour,pdfRef,pdf
residential,12,Unit 112,112,1BR+T,262.25,0,837,830,1,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_05 (112,114) 1BR.png",,105-Saint-Louis-Floodplans-Showroom_05.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_05.pdf
residential,14,Unit 114,114,1BR+T,260.67,0,837,830,1,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_05 (112,114) 1BR.png",,105-Saint-Louis-Floodplans-Showroom_05.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_05.pdf
residential,49,Unit 451,451,1BR+O+LX+B,0,59.6,889,890,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_10 (149-349,151-451) 1BR+O+LX.png",https://www.solutioneers.dev/tours/1804/210/,105-Saint-Louis-Floodplans-Showroom_10.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_10.pdf
residential,49,Unit 149,149,1BR+O+LX+T,72.73,0,889,890,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_10 (149-349,151-451) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_10.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_10.pdf
residential,51,Unit 151,151,1BR+O+LX+T,73.09,0,889,890,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_10 (149-349,151-451) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_10.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_10.pdf
residential,49,Unit 249,249,1BR+O+LX+B,0,62.27,889,890,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_10 (149-349,151-451) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_10.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_10.pdf
residential,49,Unit 251,251,1BR+O+LX+B,0,59.64,889,890,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_10 (149-349,151-451) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_10.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_10.pdf
residential,49,Unit 349,349,1BR+O+LX+B,0,62.7,889,890,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_10 (149-349,151-451) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_10.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_10.pdf
residential,49,Unit 351,351,1BR+O+LX+B,0,59.54,889,890,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_10 (149-349,151-451) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_10.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_10.pdf
residential,3,Unit 103,103,1BR+O+LX+B,67.16,0,979,980,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_11 (103-503, 105-505) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_11.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_11.pdf
residential,5,Unit 105,105,1BR+O+LX+B,119.45,0,981,980,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_11 (103-503, 105-505) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_11.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_11.pdf
residential,3,Unit 203,203,1BR+O+LX+B,0,62.27,979,980,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_11 (103-503, 105-505) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_11.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_11.pdf
residential,5,Unit 205,205,1BR+O+LX+B,0,62.22,981,980,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_11 (103-503, 105-505) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_11.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_11.pdf
residential,3,Unit 303,303,1BR+O+LX+B,0,62.27,979,980,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_11 (103-503, 105-505) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_11.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_11.pdf
residential,5,Unit 305,305,1BR+O+LX+B,0,62.27,981,980,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_11 (103-503, 105-505) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_11.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_11.pdf
residential,3,Unit 403,403,1BR+O+LX+B,0,62.27,980,980,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_11 (103-503, 105-505) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_11.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_11.pdf
residential,5,Unit 405,405,1BR+O+LX+B,0,62.22,981,980,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_11 (103-503, 105-505) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_11.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_11.pdf
residential,3,Unit 503,503,1BR+O+LX+B,0,62.22,978,980,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_11 (103-503, 105-505) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_11.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_11.pdf
residential,5,Unit 505,505,1BR+O+LX+B,0,62.22,981,980,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_11 (103-503, 105-505) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_11.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_11.pdf
residential,73,Unit 273,273,1BR+O+LX+B,0,55.58,1012,1000,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_12 (171-571, 173-473) Handicap 1BR+O+LX.png",https://www.solutioneers.dev/tours/1804/210/,105-Saint-Louis-Floodplans-Showroom_12.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_12.pdf
residential,71,Unit 171,171,1BR+O+LX+B,0,56.34,1034,1000,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_12 (171-571, 173-473) Handicap 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_12.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_12.pdf
residential,73,Unit 173,173,1BR+O+LX+B,0,56.56,1012,1000,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_12 (171-571, 173-473) Handicap 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_12.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_12.pdf
residential,71,Unit 271,271,1BR+O+LX+B,0,55.78,1009,1000,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_12 (171-571, 173-473) Handicap 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_12.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_12.pdf
residential,71,Unit 371,371,1BR+O+LX+B,0,55.56,1009,1000,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_12 (171-571, 173-473) Handicap 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_12.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_12.pdf
residential,73,Unit 373,373,1BR+O+LX+B,0,55.78,1012,1000,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_12 (171-571, 173-473) Handicap 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_12.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_12.pdf
residential,71,Unit 471,471,1BR+O+LX+B,0,56.28,1009,1000,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_12 (171-571, 173-473) Handicap 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_12.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_12.pdf
residential,73,Unit 473,473,1BR+O+LX+B,0,55.62,1012,1000,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_12 (171-571, 173-473) Handicap 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_12.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_12.pdf
residential,71,Unit 571,571,1BR+O+LX+B,0,55.99,1009,1000,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_12 (171-571, 173-473) Handicap 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_12.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_12.pdf
residential,73,Unit 573,573,1BR+O+LX+B,0,56.11,1022,1000,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1050-Saint-Louis-Floorplans_13 (573) Handicap 1BR+O+LX.png,,105-Saint-Louis-Floodplans-Showroom_13.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_13.pdf
residential,71,Unit 071,71,1BR+O+LX+T,95,0,1011,1000,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_14 (071) 1BR+O+LX.png,https://www.solutioneers.dev/tours/1804/210/,105-Saint-Louis-Floodplans-Showroom_14.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_14.pdf
residential,73,Unit 073,73,1BR+O+LX+T,95,0,1003,1000,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_15 (073) 1BR+O+LX.png,,105-Saint-Louis-Floodplans-Showroom_15.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_15.pdf
residential,63,Unit 163,163,1BR+O+LX+B,0,57.08,1014,1000,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_16 (163-563, 165-565)Handicap 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_16.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_16.pdf
residential,65,Unit 165,165,1BR+O+LX+B,0,56.98,1013,1015,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_16 (163-563, 165-565)Handicap 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_16.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_16.pdf
residential,63,Unit 263,263,1BR+O+LX+B,0,55.77,1014,1000,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_16 (163-563, 165-565)Handicap 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_16.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_16.pdf
residential,65,Unit 265,265,1BR+O+LX+B,0,55.48,1009,1015,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_16 (163-563, 165-565)Handicap 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_16.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_16.pdf
residential,63,Unit 363,363,1BR+O+LX+B,0,55.7,1014,1000,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_16 (163-563, 165-565)Handicap 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_16.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_16.pdf
residential,65,Unit 365,365,1BR+O+LX+B,0,55.61,1009,1015,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_16 (163-563, 165-565)Handicap 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_16.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_16.pdf
residential,63,Unit 463,463,1BR+O+LX+B,0,56.06,1014,1000,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_16 (163-563, 165-565)Handicap 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_16.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_16.pdf
residential,65,Unit 465,465,1BR+O+LX+B,0,55.55,1009,1015,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_16 (163-563, 165-565)Handicap 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_16.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_16.pdf
residential,63,Unit 563,563,1BR+O+LX+B,0,56.05,1026,1000,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1050-Saint-Louis-Floorplans_17 (563)Handicap 1BR+O+LX.png,,105-Saint-Louis-Floodplans-Showroom_17.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_17.pdf
residential,65,Unit 565,565,1BR+O+LX+B,0,56.05,1009,1015,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1050-Saint-Louis-Floorplans_18 (565)Handicap 1BR+O+LX.png,,105-Saint-Louis-Floodplans-Showroom_18.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_18.pdf
residential,67,Unit 567,567,1BR+O+LX+B,0,58.88,915,915,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_19 (267-567, 269-569) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_19.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_19.pdf
residential,69,Unit 569,569,1BR+O+LX+B,0,58.78,915,915,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_19 (267-567, 269-569) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_19.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_19.pdf
residential,20,Unit 120,120,1BR+O+LX+T,241.17,0,1095,1100,1,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_20 (120) 1BR+O+LX.png,,105-Saint-Louis-Floodplans-Showroom_20.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_20.pdf
residential,20,Unit 220,220,1BR+O+LX+B,0,71.06,1168,1100,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_21 (220, 320) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_21.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_21.pdf
residential,20,Unit 320,320,1BR+O+LX+B,0,68.89,1148,1100,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_21 (220, 320) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_21.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_21.pdf
residential,26,Unit 126,126,1BR+O+T,238.11,0,1022,1050,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_22 (126) 1BR+O.png,,105-Saint-Louis-Floodplans-Showroom_22.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_22.pdf
residential,79,Unit 179,179,1BR+O+B,0,60.6,827,830,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_23 (179-579) 1BR+O.png,,105-Saint-Louis-Floodplans-Showroom_23.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_23.pdf
residential,79,Unit 279,279,1BR+O+B,0,60.6,827,830,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_23 (179-579) 1BR+O.png,,105-Saint-Louis-Floodplans-Showroom_23.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_23.pdf
residential,79,Unit 379,379,1BR+O+B,0,62.25,827,830,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_23 (179-579) 1BR+O.png,,105-Saint-Louis-Floodplans-Showroom_23.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_23.pdf
residential,79,Unit 479,479,1BR+O+B,0,62.25,827,830,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_23 (179-579) 1BR+O.png,,105-Saint-Louis-Floodplans-Showroom_23.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_23.pdf
residential,79,Unit 579,579,1BR+O+B,0,62.25,838,830,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_23 (179-579) 1BR+O.png,,105-Saint-Louis-Floodplans-Showroom_23.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_23.pdf
residential,2,Unit 602,602,1BR+O+B,0,63.41,940,950,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_24 (602) 1BR+O.png,,105-Saint-Louis-Floodplans-Showroom_24.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_24.pdf
residential,15,Unit 115,115,1BR+O+LX+T,122.06,0,889,890,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_25 (111-511, 115-315, 147-347) 1BR+O+LX.png",https://www.solutioneers.dev/tours/1804/210/,105-Saint-Louis-Floodplans-Showroom_25.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_25.pdf
residential,11,Unit 111,111,1BR+O+LX+T,122.06,0,889,890,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_25 (111-511, 115-315, 147-347) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_25.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_25.pdf
residential,47,Unit 147,147,1BR+O+LX+T,72.74,0,889,890,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_25 (111-511, 115-315, 147-347) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_25.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_25.pdf
residential,11,Unit 211,211,1BR+O+LX+B,0,62.27,889,890,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_25 (111-511, 115-315, 147-347) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_25.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_25.pdf
residential,15,Unit 215,215,1BR+O+LX+B,0,62.27,889,890,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_25 (111-511, 115-315, 147-347) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_25.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_25.pdf
residential,47,Unit 247,247,1BR+O+LX+B,0,62.27,889,890,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_25 (111-511, 115-315, 147-347) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_25.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_25.pdf
residential,11,Unit 311,311,1BR+O+LX+B,0,62.27,889,890,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_25 (111-511, 115-315, 147-347) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_25.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_25.pdf
residential,15,Unit 315,315,1BR+O+LX+B,0,62.27,889,890,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_25 (111-511, 115-315, 147-347) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_25.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_25.pdf
residential,47,Unit 347,347,1BR+O+LX+B,0,62.27,889,890,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_25 (111-511, 115-315, 147-347) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_25.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_25.pdf
residential,11,Unit 411,411,1BR+O+LX+B,0,62.27,889,890,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_25 (111-511, 115-315, 147-347) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_25.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_25.pdf
residential,11,Unit 511,511,1BR+O+LX+B,0,62.27,890,890,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_25 (111-511, 115-315, 147-347) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_25.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_25.pdf
residential,57,Unit 257,257,1BR+O+T,245.4,0,920,920,1,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_26 (257-557) 1BR+O.png,,105-Saint-Louis-Floodplans-Showroom_26.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_26.pdf
residential,57,Unit 357,357,1BR+O+B,0,59.84,920,920,1,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_26 (257-557) 1BR+O.png,,105-Saint-Louis-Floodplans-Showroom_26.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_26.pdf
residential,57,Unit 457,457,1BR+O+B,0,59.85,922,920,1,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_26 (257-557) 1BR+O.png,,105-Saint-Louis-Floodplans-Showroom_26.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_26.pdf
residential,57,Unit 557,557,1BR+O+B,0,60.86,920,920,1,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_26 (257-557) 1BR+O.png,,105-Saint-Louis-Floodplans-Showroom_26.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_26.pdf
